date,env_interaction_score,base_risk_score,monsoon_flag,humidity_streak_days,rainfall_streak_days,variety_susceptibility,crop_age_months,infected_sett_flag,susceptibility_factor,crop_stage_factor,infection_factor,final_risk_score,risk_level,early_warning,advisory_message
2023-08-22,0,0.20446428571428574,1,3,0,0.7,6,0,1.2,1.2,1.0,0.29442857142857143,LOW,0,Low risk. Maintain standard crop management practices.
2023-08-23,1,0.45592857142857146,1,4,0,0.7,6,0,1.2,1.2,1.0,0.6565371428571429,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-08-24,1,0.45683214285714285,1,5,0,0.7,6,0,1.2,1.2,1.0,0.6578382857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-08-25,1,0.45828928571428573,1,6,0,0.7,6,0,1.2,1.2,1.0,0.6599365714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-08-26,1,0.4576214285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6589748571428572,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-08-27,1,0.4562714285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6570308571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-08-28,1,0.4565214285714285,1,1,0,0.7,6,0,1.2,1.2,1.0,0.657390857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-08-29,1,0.4554785714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6558891428571428,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-08-30,0,0.2041857142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29402742857142855,LOW,0,Low risk. Maintain standard crop management practices.
2023-08-31,0,0.2030535714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2923971428571428,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-01,0,0.20133214285714285,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2899182857142857,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-02,0,0.20171071428571427,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29046342857142854,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-03,0,0.20169642857142858,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29044285714285717,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-04,0,0.20133214285714285,1,1,0,0.7,6,0,1.2,1.2,1.0,0.2899182857142857,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-05,0,0.20250714285714286,1,2,0,0.7,6,0,1.2,1.2,1.0,0.29161028571428566,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-06,0,0.20374285714285714,1,3,0,0.7,6,0,1.2,1.2,1.0,0.29338971428571425,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-07,1,0.4558178571428571,1,4,0,0.7,6,0,1.2,1.2,1.0,0.6563777142857142,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-08,1,0.4581571428571428,1,5,0,0.7,6,0,1.2,1.2,1.0,0.6597462857142856,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-09,1,0.4589642857142857,1,6,0,0.7,6,0,1.2,1.2,1.0,0.6609085714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-10,1,0.46098214285714284,1,7,0,0.7,6,0,1.2,1.2,1.0,0.6638142857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-11,1,0.4606678571428572,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6633617142857142,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-12,1,0.46014642857142857,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6626108571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-13,1,0.45861428571428575,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6604045714285715,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-14,1,0.4570464285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6581468571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-15,1,0.4558035714285714,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6563571428571428,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-16,1,0.4559107142857143,1,2,0,0.7,6,0,1.2,1.2,1.0,0.6565114285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-17,1,0.4551321428571429,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6553902857142856,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-18,0,0.20471428571428568,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29478857142857134,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-19,0,0.2049857142857143,1,1,0,0.7,6,0,1.2,1.2,1.0,0.29517942857142854,LOW,0,Low risk. Maintain standard crop management practices.
2023-09-20,1,0.456175,1,2,0,0.7,6,0,1.2,1.2,1.0,0.6568919999999999,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-21,1,0.45735357142857136,1,3,0,0.7,6,0,1.2,1.2,1.0,0.6585891428571428,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-22,1,0.45830000000000004,1,4,0,0.7,6,0,1.2,1.2,1.0,0.659952,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-23,1,0.45967142857142856,1,5,1,0.7,6,0,1.2,1.2,1.0,0.661926857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-09-24,2,0.7111321428571429,1,6,2,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2023-09-25,2,0.7128964285714285,1,7,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2023-09-26,2,0.7139392857142858,1,8,1,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2023-09-27,2,0.7151714285714286,1,9,2,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2023-09-28,2,0.7136607142857143,1,0,3,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2023-09-29,2,0.7126392857142857,1,1,4,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2023-09-30,2,0.7118535714285714,1,2,5,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to continuous rainfall enabling pathogen spread. Ensure drainage and initiate protection measures.
2023-10-01,2,0.7111964285714285,1,3,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2023-10-02,2,0.709125,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2023-10-03,1,0.45361785714285713,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6532097142857142,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-04,1,0.44641785714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6428417142857142,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-05,1,0.44212142857142855,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6366548571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-06,1,0.43718214285714285,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6295422857142856,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-07,0,0.18300714285714284,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26353028571428566,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-08,0,0.17959642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.25861885714285715,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-09,0,0.17913214285714285,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2579502857142857,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-10,0,0.18231785714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26253771428571426,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-11,0,0.18692857142857144,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26917714285714284,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-12,0,0.19045714285714285,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2742582857142857,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-13,0,0.19440714285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2799462857142857,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-14,0,0.19780357142857144,1,1,0,0.7,6,0,1.2,1.2,1.0,0.28483714285714284,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-15,0,0.20006071428571431,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2880874285714286,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-16,0,0.20011785714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28816971428571425,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-17,0,0.20013571428571428,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28819542857142855,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-18,0,0.20061428571428572,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2888845714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-19,0,0.20112142857142856,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2896148571428571,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-20,0,0.20015714285714284,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28822628571428566,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-21,0,0.19771428571428573,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2847085714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-22,0,0.1956607142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28175142857142854,LOW,0,Low risk. Maintain standard crop management practices.
2023-10-23,1,0.4462678571428571,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6426257142857141,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-24,1,0.44571428571428573,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6418285714285713,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-25,1,0.44346428571428576,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6385885714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-26,1,0.4418607142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6362794285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-27,1,0.43877499999999997,1,0,0,0.7,6,0,1.2,1.2,1.0,0.631836,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-28,1,0.4363107142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6282874285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-29,1,0.43447499999999994,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6256439999999999,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-30,1,0.43137857142857144,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6211851428571429,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-10-31,1,0.42902142857142855,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6177908571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2023-11-01,1,0.42834285714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.1850441142857143,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-02,1,0.4267892857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.1843729714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-03,1,0.42797857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18488674285714282,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-04,1,0.429675,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18561959999999994,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-05,1,0.4330571428571429,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18708068571428574,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-06,1,0.43499642857142856,0,0,0,0.7,6,0,1.2,1.2,1.0,0.1879184571428571,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-07,1,0.4370964285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18882565714285715,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-08,1,0.43641785714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18853251428571427,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-09,1,0.4388107142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18956622857142852,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-10,1,0.4417964285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19085605714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-11,1,0.44455,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19204559999999998,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-12,1,0.44336071428571433,0,0,0,0.7,6,0,1.2,1.2,1.0,0.1915318285714286,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-13,1,0.44216428571428573,0,0,0,0.7,6,0,1.2,1.2,1.0,0.1910149714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-14,1,0.44136428571428576,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19066937142857143,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-15,1,0.4420642857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19097177142857139,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-16,1,0.4387642857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18954617142857139,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-17,1,0.43294999999999995,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18703439999999996,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-18,1,0.4284892857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.1851073714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-19,1,0.4264071428571429,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18420788571428567,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-20,1,0.4277107142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18477102857142852,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-21,1,0.42884285714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18526011428571423,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-22,1,0.42844642857142856,0,0,0,0.7,6,0,1.2,1.2,1.0,0.1850888571428571,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-23,1,0.42745357142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18465994285714285,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-24,1,0.42987857142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18570754285714283,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-25,1,0.432975,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18704519999999997,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-26,0,0.18596071428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08033502857142856,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-27,0,0.1881464285714286,0,1,0,0.7,6,0,1.2,1.2,1.0,0.08127925714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-28,0,0.18648571428571434,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08056182857142859,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-29,0,0.18544999999999998,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08011439999999999,LOW,0,Low risk. Maintain standard crop management practices.
2023-11-30,0,0.1869857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08077782857142858,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-01,0,0.18636428571428573,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08050937142857144,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-02,0,0.1837857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07939542857142858,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-03,0,0.18317499999999998,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07913159999999998,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-04,0,0.18263214285714288,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07889708571428572,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-05,0,0.1850392857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07993697142857142,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-06,0,0.18715714285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08085188571428571,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-07,0,0.18676785714285718,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0806837142857143,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-08,0,0.187825,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08114039999999999,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-09,0,0.1895321428571429,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08187788571428571,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-10,0,0.18939642857142855,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08181925714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-11,0,0.18836785714285717,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08137491428571429,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-12,0,0.18699285714285716,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08078091428571428,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-13,0,0.18453928571428574,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07972097142857143,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-14,0,0.18226785714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07873971428571427,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-15,0,0.18082857142857145,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07811794285714287,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-16,0,0.17583214285714288,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07595948571428571,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-17,0,0.17346785714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07493811428571429,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-18,0,0.1726,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0745632,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-19,0,0.1719107142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07426542857142858,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-20,0,0.1726214285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07457245714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-21,0,0.176025,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0760428,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-22,0,0.17947857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07753474285714285,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-23,0,0.18692499999999998,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08075159999999999,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-24,0,0.18947142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08185165714285712,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-25,0,0.1876928571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08108331428571426,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-26,0,0.18780357142857146,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08113114285714286,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-27,0,0.18911785714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08169891428571428,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-28,0,0.1892214285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08174365714285715,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-29,0,0.18862142857142858,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08148445714285714,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-30,0,0.18752499999999997,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08101079999999998,LOW,0,Low risk. Maintain standard crop management practices.
2023-12-31,0,0.1875142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0810061714285714,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-01,0,0.189025,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08165879999999998,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-02,0,0.18746071428571429,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08098302857142857,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-03,0,0.184375,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07965,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-04,0,0.18148928571428574,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07840337142857143,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-05,0,0.17697142857142859,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07645165714285714,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-06,0,0.1724892857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07451537142857141,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-07,0,0.170025,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0734508,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-08,0,0.16882142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07293085714285713,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-09,0,0.1719892857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07429937142857142,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-10,0,0.1770357142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07647942857142857,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-11,0,0.18305,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0790776,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-12,0,0.187725,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0810972,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-13,0,0.19265357142857145,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08322634285714285,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-14,0,0.19535357142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08439274285714284,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-15,0,0.19444285714285717,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08399931428571429,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-16,0,0.19227857142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08306434285714286,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-17,0,0.18791071428571426,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08117742857142855,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-18,0,0.18123928571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07829537142857142,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-19,0,0.1759,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07598879999999998,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-20,0,0.17072857142857142,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07375474285714284,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-21,0,0.16506071428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07130622857142856,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-22,0,0.16261785714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07025091428571428,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-23,0,0.1590785714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.06872194285714284,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-24,0,0.15770714285714288,0,0,0,0.7,6,0,1.2,1.2,1.0,0.06812948571428572,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-25,0,0.15823571428571429,0,0,0,0.7,6,0,1.2,1.2,1.0,0.06835782857142857,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-26,0,0.16024285714285713,0,0,0,0.7,6,0,1.2,1.2,1.0,0.06922491428571427,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-27,0,0.16221785714285716,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07007811428571428,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-28,0,0.16565714285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07156388571428571,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-29,0,0.16794642857142858,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07255285714285714,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-30,0,0.1706392857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07371617142857141,LOW,0,Low risk. Maintain standard crop management practices.
2024-01-31,0,0.17355,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0749736,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-01,0,0.17622142857142858,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07612765714285713,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-02,0,0.17930714285714283,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0774606857142857,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-03,0,0.17966785714285713,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07761651428571428,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-04,0,0.18164642857142854,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07847125714285713,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-05,0,0.18383928571428573,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07941857142857142,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-06,0,0.18635,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08050319999999998,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-07,0,0.18805714285714284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0812406857142857,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-08,0,0.18851428571428575,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08143817142857143,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-09,0,0.18646428571428572,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08055257142857143,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-10,0,0.1845357142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07971942857142857,LOW,0,Low risk. Maintain standard crop management practices.
2024-02-11,0,0.18013928571428572,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07782017142857142,LOW,0,Low risk. Maintain standard crop management practices.
